ID,TEXT,CLASS
18952,"USUARIA REFIERE QUE SU EX PAREJA LLEGO A SU CASA ENTONCES EMPEZÓ UNA DISCUSIÓN , EL SACO LAS COSAS Y LAS TIRO AFUERA Y DESPUÉS LAS METIÓ, COMENTA QUE DESTROZO LAS COSAS, Y AGARRO UN GALON DE GASOLINA Y EMPEZO A VACIARLA EN TODAS LAS COSAS Y DESPUES LE ECHO GASOLINA A ELLA Y LE EMPEZÓ A GRITAR ""SI NO VAS A ESTAR CON NADIE, VOY A QUEMAR TODO A LA VERGA, VA A VALER VERGA"" MENCIONA QUE DESPUÉS AGARRO UN ENCENDEDOR Y LO ESTABA PRENDIENDO Y MEJOR ELLA DECIDIÓ QUEDARSE SENTADA EN EL SILLÓN, DESPUÉS LLEGO UN AMIGO DE EL Y ELLA APROVECHO A CERRAR LA PUERTA. Y EL SE FUE CON SU AMIGO, ENTONCES ELLA APROVECHO A IRSE EN LA CAMIONETA A LA CASA DE SU TIA.",2
18953,"REFIERE USUARIA QUE EL DIA DOMINGO A LAS 22:00 HRS DE LA NOCHE , ELLA SE ENCONTRABA EN EL DOMICILIO DE SU MAMA CUANDO ESTABA PINTANDO LA CASA CON SU PAREJA Y EL SE MOLESTO PORQUE SE QUERIA QUEDAR A DORMIR AHI Y ELLA LE DIJO QUE NO, EL QUERIA TENER RELACIONES Y ELLA LE DIJO QUE NO Y EL TOMO EL CELULAR DE LA USUARIA Y YA SE IBA ELLA LO ALCANZO EN EL CARRO Y LE PIDIO SU CELULAR, Y ELLA SE AGARRA DE LA REJILLA Y DESPUES ELLA LE DIJO QUE PORQUE SE QUERIA ROBAR SU CELULAR Y EL ACELERA EL CARRO, Y AVANSO COMO 5 O 6 CASAS EL FRENA Y ELLA SE CAE CON EL CODO Y LA RODILLA, ELLA LE VUELVE A PEDIR SU CELULAR EN EL PISO Y EL SE LO DA, ELLA NO MARCO A LA POLICIA, DESEA PRESENTAR DENUNCIA ANTE MIISTERIO PUBLICO.",2
18954,"REFIERE USUARIA QUE EL DIA MARTES A LAS 18:00 HRS DE LA TARDE, ELLA SE ENCONTRABA EN SU DOMICILIO, EN LA RECAMARA DE SU MAMA, CUANDO LE MARCO SU EX PAREJA Y LE DIJO QUE LE IBA A PEGAR QUE SE ATUVIERA A LAS CONSECUENCIAS PORQUE DONDE SEA QUE LA VIERA LA IBA AGARRAR A CHINGAZOS Y QUE ELLA MANTUVIERA A SUS HIJOS COMO PUDIERA,QUE LAS PROPIEDADES ERAN DE EL Y NO LE IBA A DAR NI UN PESO, ELLA LO QUERIA GRABAR PERO COLGO LA LLAMADA, ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18955,"USUARIA REFIERE QUE SU ESPOSO AYER APROXIMADAMENTE A LAS 1PM SU ESPOSO LE RECLAMO QUE ELLA TENIA LA CULPA DE LA MUERTE DE SU PERRITA, LA EMPIEZA A GREDIR Y A INSULTAR QUE ERA UNA PUTA Y QUE LA VA A HACER PEDAZOS A ELLA Y A SU FAMILIA. Y TAMBIEN LE DIJO QUE ELLA TENIA LA CULPA DE TODO POR QUE NO ENTIENDE Y NO RAZONA . SU ESPOSO ES SOLDADO . REFIERE QUE SALE CON MUCHAS MUJERES LAS CUALES LA INSULTAN POR MENSAJES.",2
18956,"REFIERE USUARIA QUE EL DIA VIERNES A LAS 06:00 A M. ELLA SE ENCONTRABA SALIENDO DE SU DOMICILIO PARA TRABAJAR, CUANDO LLEGO SU EX PAREJA ATRAS DE ELLA, Y SALE CORRIEDO LA USUARIA YEL IBA ATRAS DE ELLA, ELLA PARO UN TAXI Y EL LE GRITO QUE SE BAJARA DEL TAXI, Y EL TAXISTA PERDIO AL AGRESOR Y LA LLEVO A LA USUARIA A SU TRABAJO, ELLA NO MARCO A LA POLICIA, DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18957,"USUARIA REFIERE EL LUNES A LAS 4:45PM APROXIMADAMENTE, ELLA SE ENCONTRABA EN LA ESCUELA, CUANDO RECIBE MEDIANTE MENSAJES DE WHATSAPP POR PARTE DE SU EX NOVIO FOTOS DE UN ARMA DE FUEGO Y MENSAJES LOS CUALES DECIAN"" MIRA LO QUE ME COMPRE Y POR ESO MISMO TE DIGO QUE NO QUIERO HACER UNA PENDEJADA ASI QUE PONGAMONOS DE ACUERDO"" YA QUE EL INSISTE EN QUE REGRESEN PERO ELLA NO ACEPTA. LA USUARIA REFIERE EL ES UNA PERSONA AGRESIVA, ESE MISMO DIA LA AGREDIO EN LA PARADA DEL CAMION, YA DENUNCIO ESOS HECHOS. LA USUARIA TEME POR SU INTEGRIDAD, DESEA DENUNCIAR Y UNA MEDIDA DE PROTECCION.",2
18958,"REFIERE USUARIA QUE EL DIA DE AYER VIERNES A LAS 02:00 AM, ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO SU EX PAREJA SE BRINCO POR EL LADO DE LA COCHERA PASANDOSE HACIA EL PATIO Y ABRIO LA PUERTA , ENTRO HASTA EL CUARTO DE LA USUARIA, EN ESE MOMENTO ELLA LE DIJO QUE LA ESPERARA EN EL PASILLO PARA QUE LA USUARIA SE CAMBIARA , ELLA LE DIJO QUE SI PODIAN HABLAR AFUERA, EL LE PIDE EL BAÑO Y ELLA LE DICE QUE SI SOLO SE PARO FRENTE AL BAÑO Y NO ENTRO , EN ESO SE SALIO Y AFUERA ELLA LE PREGUNTO QUE COMO ENTRO Y EL LE DIJO QUE TENIA LLAVES, Y ELLA LE PREGUNTO SI SE HABIA BRINCADO, ELLA ENTRA ´POR UNAS LLAVES Y A EL LO SACA Y CERRO LA CASA CON SEGURO Y LO DEJA AFUERA, ELLA LE DICE QUE YA LA DEJE EN PAZ, Y ELLA PIDIO AYUDA A UN VECINO PARA QUE HABLARA A LA POLICIA, YA QUE EL LA FORCEJEO Y LA QUERIA METER AL CARRO A LA FUERZA, ELLA LE MARCO A LA POLICIA. LLEGO LA UNIDAD PERO EL YA SE HABIA IDO , DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18959,"MANIFIESTA QUE EL DIA VIERNES APROXIMADAMENTE A LAS 09:00 PM DICE LA USUARIA QUE COMENZO A PELEAR CON EL AGRESOR QUE ES SU ESPOSO YA QUE ULTIMADAMENTE EL LA ENGAÑA CON OTRA MUJER ESE DIA ELLA LE RECLAMO YA QUE UNA DE SUS HIJAS VIERON AL GRESOR CON TAL MUJER, EL MOLESTO DICIENDOLE A LA USUARIA "" ES MI CASA Y NO ME VOY A SALIR NO ERES NADIE ERES UNA BASURA ELLA VALE MAS QUE TU , PINCHE GORDA ME DAS ASCO"" JALONEANDOLA Y DANDOLE GOLPES EN LOS BRAZOS OCASIONANDOLE HEMATOMAS. ELLA DESEA PRESENTAR DENUNCIA DE LOS HECHOS , DICE QUE SE LLAMO UNA UNIDAD SIN DETENCION. PASARA A LA AREA JURIDICA PARA ASESORIA LEGAL YA QUE DESEA DEMANDAR EL DIVORCIO. PASARA A LA AREA DE PSICOLOGICA GRUPAL",2
18960,"REFIERE USUARIA QUE EL DIA DE HOY DOMINGO A LAS 05:00 AM, ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO ELLA LO LLAMO PORQUE A MEDIA CUADRA VIVE LA HERMANA DEL AGRESOR, Y TENIAN FIESTA Y ELLA SALIO HABLARLE A SU PAREJA PARA QUE SE METIERA EL SE MOLESTA Y COMENZO A INSULTARLA , LE DIJO QUE LE VALIERA MADRE QUE ERA SU CASA QUE SI EL QUERIA LA SACABA A CHINGAZOS DE AHI, LE DIJO QUE LE HABLARA A QUIEN ELLA QUISIERA DE LA POLICIA, Y ELLA SE VOLTEA Y EL LA JALA DE LOS BRAZOS , ELLA LO EMPUJA Y SE VOLTEA EL LA EMPUJA CONTRA LA PARED Y SE DA UN GOLPE EN LA CABEZA Y DE AHI ELLA MARCO A LA POLICIA, LLEGARON Y LO DETUVIERON , ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18961,"LA USUARIA MANIFIESTA QUE APROXIMADAMENTE A A LAS 12:00 PM, EL AGRESOR QUE ES SU EXPÀREJA BAJO LOS EFECTOS DEL ALCHOL COMENZARON A DISCUTIR EL LA COMENZO AH GOLPEAR JALONEARLA Y DANDOLE PUÑETAZO EN OJO, POSTERIORMENTE LA SUEGRA DE LA USUARIA LE CERRO LAPUERTA PARA QUE NO PUDIERA SALIR, DICE LA USUARIA QUE ENTRARON AL FACEBOOK DE ELLA HACIENDOSE PASAR POR ELLA QUE IRIA LA HERMANA DEL AGRESOR POR LA HIJA QUE AMBOS PROCREARON, DICE LA MADRE DE LA USUARIA QUE FUERON EL DIA DE HOY A LAS 12:00 DEL MEDIODIA POR LA MENOR LLEVANDOSELA LA HERMANA DEL AGRESOR. DICE LA USUARIA QUE LOS FAMILIARES DEL EL LLAMARON UN UBER Y LA MANDARON EN ESE CARRIO, PERO ELLA LE MARCO A SU MAMA, ELLA LE DIJO QUE SE HABIA LLEVADO A SU HIJA. DESEA PRESENTAR DENUNCIA POR LOS HECHOS DE VIOLENCIA. LA USUARIA DICE QUE YA LLEVA UN PROCESO DE GUARDA Y CUSTODIA, PENSION DE ALIMENTOS PERO NO YA NO LE DIO SEGUIMIENTO SE LE INVITA VENIR A LA AREA JURIDICA. TOMARA TERAPIA PSICOLOGICA GRUPÀL",2
18962,"LA USUARIA REFIEER QUE SU EX PAREJA Y PADRE DE 5 DE SUS HIJOS, PERO COMO ELLA NO TIENE UN LUGAR DONDE VIVIR CON SUS HIJOS ELLA NO SE SALIO DE LA CASA DONDE VIVIA PCN SU EX , PERO REFIERE QUE YA NO TIENE RELACION DE PAREJA DESE HACE 4 AÑOS, SOLO VIVEN JUNTOS. REFIERE QUE POR MOTIVOS ECONOMCICOS NO MANDA A LOS NIÑOS A LA ESCUELA YA QUE SALARIO NO LE ALCANZA Y EL PAPA DE SUS HIJOS NO LA AYUDA ECONOMICAMENTE CON ELLOS. REFIERE QUE ELLA SE REGRESO A LA CASA POR SU GAFETE DEL TRABAJO Y FUE CUANDO SU EX LA JALONEOY LE DIO UN GOLPE CON CON EL PUÑO CERRARDA EN LA CABEZA Y LE DIJO "" NO VAS A IR PORQUE DEJAS SOLOS A LOS NIÑO "" ELLA SE SALIO Y PARA AGARRAR EL TRANSPORTE DEL TRABAJO PERO SE DA CUENTA QUE EL SACO EL UNIFORME Y SE REGERSA Y EL YA HABIA CERRADO LA PUERTA DE LA CASA Y REFIER QUE SE BURLABA DE ELLA Y LE DECIA "" PINCHE PERRA ARRIMADA "" TE VAS A SALIR DE LA CASA"" LLEVATE A TUS PINCHES MOCOSOS "" YA ME TIENE HASTA LA VERGA "" REFIERE QUE LE HABLO A LA PATRULLA , LLEGO LA UNIDAD Y LOS LLEVO Y EL JUEZ FUE EL QUE EL SE QUEDARA DETENIDO YA QUE REFIERE LA USUARIA QUE TAMBIEN POR LA TARDE QUE ELLA LLEGO A LA CASA SU HIJA DE 13 AÑOS LA HABIA GOLPEADO CON LA MANO ABIERTA EN LA CABEZA DICIENDOLE QUE ES PORQUE LE HACE EL PÁRO PARA QUE SE SALGA , CUANDO ELLA REFOERE QUE SOLO SALIO A A VER SUS HIJO Y SUS PAPAS PORQUE ERA SU DIA DE SECANZO , TA,MBIEN REFIERE QUE EN LA MADRUGADA COMO A LAS 3 AM YA ESTABA DORMIDA Y LA DESPERTO PARA CORRELA DE LA CASA COMO CADA FIN DE SEMANA LES CORRE A ELLA Y SUS HIJOS, CUANDO SE PONE MUY BORACHO , EL IMPUTADO SE ENCUENTRA DETENIDO Y LA USUARIA DESDE LEVNATAR DENUNCIA MEDIDA DE PROTECCION.",2
18963,"LA USUARIA REFIERE QUE EL DOMINGO A LAS 8 PM SU ESPOSO LA AGREDIO PORQUE LLEGO BORRACHO , REFIERE QUE LE EMPEZO A DECIR "" ERES UNA PUTA "" YA ME TIENES HARTA "" LA EMPUJO AL PISO Y SE LA LLEVO ARRASTRANDO DEL CABELLO , ELLA NO PUSO DENUNCIA POR MIEDO PERO REFIERE QUE YA NO PUEDE NI DORMIR Y DESEA LEVANTR DNEUNCIA Y MEDIDA DE PROTECCION YA QUE REFIERE QUE EL NO ESTA TRABAJANDO PORQUE EL ESTA EN TRAMITE DE PENSION Y NO LE DA DIERO PERO REFIERE QUE SI LA AGREDE CUANDO SE PONE BORACHO , Y ELLA ES LA QUE SE HACE CARGO DE LOS GASTOS SOLA. REFIERE QUE POR LO MISMO QUE SE PONE BORRACHO EL LA FORZA A TENER RELACIONES SEXUALES Y SI ELLA NO QUIERE EL LE EMPIEZA A DECIR QUE ES PORQUE ANDA DE PUTA """,2
18964,"USUARIA MENCIONA QUE TIENE CUATRO MESES VIVIENDO EN UNION LIBRE, DURANTE SU RELACION HA VIVIDO VIOLENCIA VERBAL Y FISICA POR CELOS DE SU PAREJA, QUIEN LE MOLESTA QUE USUARIA TENGA AMISTADES, LE PROHIBE Y CONTROLA SUS SALIDAS, LA INSULTA, LE GRITA Y LA MAYORIA DE LAS AGRESIONES SE PRESENTAN CUANDO SU PAREJA ESTA BAJO EL EFECTO DEL ALCOHOL. REFIERE QUE ELLA LLEGO A SU DOMICILIO Y ENCONTRO A SU PAREJA EN EL DOMICILIO BAJO EL EFECTO DEL ALCOHOL, CUANDO SE ENCUENTRAN EN SU RECAMARA ELLA REVISO EL CELULAR DE SU PAREJA EN DONDE ENCONTRO MENSAJES CON OTRA MUJER, USUARIA LE RECLAMA Y LO CORRE DE LA CASA, EL INSISTIA EN NO IRSE, EMPEZO A GRITAR QUE USUARIA ESTA LOCA, LE DIJO ""DEJATE DE MAMADAS"", USUARIA SE RETIRA DE LA CASA JUNTO CON AMIGOS PARA IRSE A UN RODEO, SU PAREJA LA SIGUE EN DONDE ACUDE A AGREDIRLA DE FORMA FISICA, LA EMPUJO, JALO DEL CABELLO, LE PEGO EN LA CARA CON EL PUÑO CERRADO Y LA SUJETO DEL CUELLO, POSTERIORMENTE USUARIA REGRESO A SU CASA EN DONDE VUELVE EL AGRESOR Y EMPIEZA A AMENZAR CON MATARLA Y QUEMAR SU CASA, USUARIA LLAMO A EMERGENCIAS Y ACUDIO POLICIA , EL AGRESOR SE ENCUENTRA DETENIDO. ACUDE A EXPONER LOS HECHOS Y DESEA EL APOYO PARA PRESENTAR DENUNCIA CORRESPONDIENTE, SE CANALIZA A MP.",2
18965,"USUARIA MENCIONA QIUE EL DIA VIERNES TUVO UNA DISCUSION CON UNO DE SUS HIJOS YA QUE ES MUY VIOLENTO Y AGRESIVO MENCIONA QUE SIEMPRE ESTA EN PLEITO CON UNO DE SUS NIETOS DE UN AHIJA QUE VIVE CON ELLA, COMENTA QUE EL NITO ESTABA COMIENDO Y SU HIJO LE QUITO SU COMIDA Y COMIENZAN A PELIAR EL NIETO SE LEVANTA Y EL HIJO LO AGREDE FISICAMNETE ELL ATRATA DE SEPARLOS Y EL HIJO AVIENTA UN CELULAR Y LE DA CON EL A LA USUARIA EN SU CARA Y ELLA Y TRATA DE SEPARLOS , COMENTA USUARIA QUE EL CONSUME DROGAS (CRISTAL) Y YA NO HAYA QUE HACER CON EL, MENCIONA TAMBIEN QUE ANTERIORMENTE LE QUEMO UN SILLON Y AMENAZA CON QUEMARLE SU CASA. USUARIA SOLICITA ACOMPAÑAMIENTO PARA SACAR A SU HIJO DE LA CASA Y SOLICITA MEDIDAS DE PROTECCION PARA QUE YA NO SE ACERQUE MAS A SU CASA. ACUDE A MINISTERIO PUBLICO.",2
18966,"USUARIA REFIERE QUE ELLA SE ENCONTRABA LAVANDO ROPA, CUANDO SU VECINO PRENDIÓ LUMBRE, ENTONCES ELLA LE PIDE QUE SI POR FAVOR APAGARA LA LUMBRE, YA QUE ELLA TENÍA EL TANQUE ESTACIONARIO EN LA ESQUINA Y ERA PELIGROSO, MENCIONA QUE EL LE EMPEZÓ A GRITAR ""HIJA DE TU PINCHE MADRE TE VOY A MATAR"" ENTONCES EL AGARRA UN BLOCK Y SE LO AVENTÓ, PERO ELLA SE ALCANZÓ A MOVER Y SOLO LE PEGO EN EL HOMBRO. 
MENCIONA QUE LE HABLARON A LA POLICÍA, PERO EL SE ENCERRÓ EN SU CASA Y LOS POLICÍAS SE FUERON.",2
18967,"REFIERE USUARIA QUE EL DIA SABADO A LAS 20:30 HRS DE LA NOCHE, ELLA SE ENCONTRABA EN SU DOMICILIO CUANDO LLEGO Y COMENZARON A DISCUTIR PORQUE HABIA ECHO VARIAS LLAMADAS Y ELLA NO LE CONTESTABA, EL COMENZO A GOLPEARLA EN LA CABEZA Y ELLA SE CUBRIA CON LAS MANOS EL TOMO UNAS TIJERAS Y ELLA SE LAS QUISO QUITAR Y FORCEJEARON , EL LA INSULTO LE DIJO QUE IBA A VALER VERGA QUE YA SABIA ELLA COMO ERA EL, Y DE LO QUE HERA CAPAZ Y QUE SE CUIDARA Y SE CUIDARAN SUS HIJOS PORQUE TAMBIEN ELLOS IBAN A VALER VERGA, ELLA SE COMENZO A SENTIR MAL Y EL SE FUE, ELLA NO MARCO A LA POLICIA, DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18968,"USUARIA REFIERE QUE ELLA LLEGO DE TRABAJAR Y SU PAREJA ESTABA TOMANDO, LE EMPEZÓ A RECLAMAR DICIÉNDOLE ""DESEGURO YA TIENES A OTRO POR ESO TE VAS A TRABAJAR "" A LO QUE ELLA LO NIEGA Y LE PIDE QUE SI QUERÍA DISCUTIR QUE LO HICIERAN AL OTRO, ENTONCES EL SE MOLESTO AGARRO SU CELULAR Y SE LO AVENTÓ, ELLA LE DICE QUE SE CALME YA QUE ESTABA SU HIJO, PERO EL SE PONE MAS VIOLENTO LE PEGA EN LA NUCA CON LA MANO CERRADA, ELLA TRATA DE SACARLO DEL CUARTO, LO CUAL NO PUDO EL ENTRA LA TIRA AL SUELO Y LE EMPIEZA A DAR PATADAS, SE SUBE ARRIBA DE ELLA Y LE PEGA PUÑETAZOS EN LA CARA. 
MENCIONA QUE ELLA TOMO UNA EXTENSIÓN Y LE PEGA PARA QUITÁRSELO DE ENCIMA, ENTONCES EL SE SALE A LA SALA, ELLA LE HABLA A SU MAMA Y DESPUÉS LLEGA JUNTO CON LA POLICÍA.",2
18969,"USUARIA MENCIONA QUE DISCUTIO CON SU PAREJA POR QUE LE ENCONTRO CONVERSACIONES COMPROMETORAS Y ELLA SE MOLESTA MUCHO LLORA DE CORAJE ELLA LE AVIENTA EL TELEFONO EL LE DA UNA CACHETADA EN LA CARA ELLA SE DEFIENDE Y LO RASGUÑA EN LA CARA , EL LE DA UN PUÑETAZO EN LA CARA Y LE DICE QUE ELLA TAMBIEN ERA UNA ZORRA EL ESTABA ENCIMA DE ELLA Y LA TENIA SOSTENIDA DE LAS MANOS. ACUDE A MINISTERIO PUBLICO.",2
18970,"LA USUARIA REFIERE QUE SU ESPOSO SE FUE DE LA CASA PORQUE ELLA LO ENCARO PORQUE EL ESTA EN EL VICIO DE LAS DROGAS ( CRITAL ) Y EL COMENZO A DECIRLE "" YA ME TIENES HASTA LA VERGA "" VETE A LA CHINGADA "" ME ARREPIENTO DE CASARME CONTIGO "" DESPUES REFIERE QUE LA JALO DEL BRAZO PERO ELLA DE DEFENDIO Y EL AGARRO UN CUCHILLO INTIMIDANOLA Y ELLA LE GRITO A SU HERMAN Y SU MAMA LLEGO Y LE QUITO EL CUCHILLO, ELLA TEME POR SU INTEGRIDAD PORQUE REFIERE QUYE LLEVAN DIAS SIGUIENDOLA CUANDO VA A SU TRABAJO PERO NO SABE SI ES EL , YA QUE ELLA YA NO TIENE CONTACTO CON EL POR ESO DESEA MEDIDA DE PROTECCION Y ASESORIA PARA TRAMITAR EL DIVORCIO.",2
18971,"USUARIA REFIERE QUE SU NIETO MUY AGRESIVO Y LE EMPEZÓ A PEGAR EN LA CABEZA, AVENTÁNDOLA, MIENTRAS LE GRITABA ""TE VOY A MANDAR CHINGAR TU MADRE, TE VOY A MATAR"", ENTONCES ELLA SE SALE AFUERA, PASO UNA PATRULLA Y LE PIDIÓ AUXILIO, ENTONCES A EL SE LO LLEVARON DETENIDO.",2
18972,"LA USUARIA MANIFIESTA APROX A LAS 8:30 PM ESTABAN AMBOS EN EL DOMICILIO QUE ANTES TENIAN EN COMUN, POR QUE LA USUARIA FUE A RECOGER AL MENOR (6 AÑOS), POR QUE SE HABIA QUEDADO CON EL (YA NO ESTAN JUNTOS DESDE HACE SIETE MESES), PUESTO QUE EL ESTABA DROGADO Y BORRACHO, COMENTA ELLA QUE EL LA INSULTO. ROMPIENDOLE TAMBIEN LOS VIDRIOS DE LA CAMIONETA CON UNAS PIEDRA, ELLA INTENTO DETENERLO, A LO CUAL EL LA ESTRANGULO. TAMBIEN DIFIERE QUE EL LA ACOSA DE MANERA CONSTANTE, Y QUE EN OTRA OCASION EL LE PONCHO LAS LLANTAS A UN VEHICULO QUE TENIA LA USUARIA. DESEA DENUNCIAR EL HECHO Y UNA MEDIDA DE PROTECCION, ASI COMO LA REPARACION DEL DAÑO",2
18973,"REFIERE USUARIA QUE EL DIA SABADO A LAS 20:00 HRS DE LA NOCHE , ELLA SE ENCONTRABA EN SU DOMICILIO, CUANDO SU PAPA LLEGA Y LE EMPIEZA A PREGUNTAR POR SU MAMA, COMIENZA AGREDIRLA LA INSULTO LE DIJO QUE DONDE ANDABA SU MAMA QUE LE DIJERA LA VERDAD PORQUE SINO LE IBA A QUITAR EL TELEFONO, LE DIJO HIJA DE TU PUTA MADRE Y ELLA SE FUE A SU CUARTO Y EL LA SIGUIO Y LE METIO LA MANO AL BRASIER PARA QUITARLE EL CELULAR, LA ESTRUJO Y LE ROMPIO LA CADENA, LE ABRIO LA CHAMARRA PARA SACARLE SU CELULAR, Y LO QUEBRO , LA ENCERRO Y SU HERMANO NO LO DEJABA SALIR, LE QUEBRO SU PLANCHA DEL CABELLO, NO MARCARON A LA POLICIA, EL OGRO SALIR DEL DOMICILIO, TIEMPO DESPUES REGRESO Y LE DIJO QUE NO LA QUERIA VER EN SU CASA Y QUE SI SE ACERCABA PARA SU CASA LE IBA A PEGAR, ELLA DESEA PRESENTAR DENUNCIA ANTE MINISTERIO PUBLICO.",2
18974,"USUARIA REFIERE QUE EL DÍA DE AYER SU EX PAREJA, YA QUE EL SE METIÓ A LA FUERZA A SU CASA, MENCIONA QUE ELLA ESTABA ACOSTADA, ENTONCES EL SE ACUESTA A LADO DEL Y LE PIDE QUE REGRESEN, A LO QUE ELLA SE NIEGA Y LE PIDE QUE SE RETIRE, EL SE EMPIEZA A PONER MÁS AGRESIVO Y LE DA UNA CACHETADA, Y LA EMPIEZA A AMENAZAR QUE SI LO DEMANDA EL MANDARA A ALGUIEN A QUE LE HAGA DAÑO. 
MENCIONA QUE ANTERIORMENTE YA LA HABÍA AGREDIDO FISICAMENTE.",2
18975,"ANTECEDENTES DE VIOLENCIA:
-HACE 2 AÑOS ME SEPARE DE MI EX PAREJA YA QUE ME AGREDÍA FÍSICAMENTE, ESTIRÁNDOME MI CABELLO, QUE ME PUSIERA DE RODILLAS EN EL PISO Y QUE ME AGREDIÓ GOLPEÁNDOME CON EL MACHETE EN MIS PIERNAS Y MI ESPALDA, SI LO DETUVIERON PERO SALIÓ LIBRE
-AL REGRESAR MI EX PAREJA ME BUSCA EN MI DOMICILIO MOLESTÁNDOME CONSTANTEMENTE DICIÉNDOME ""TE VA A LLEVAR VERGAS, ANDAS DE PUTA"" ""TEN CUIDADO PORQUE TE VOY A LLEVAR LEJOS DE AQUÍ"" ""YO PUEDO HACER CONTIGO LO QUE YO QUIERA PORQUE TODAVÍA NO ESTAMOS DIVORCIADOS Y AUN ME PERTENECES"" 
-NO ME BRINDA PENSION ALIMENTICIA PARA MIS MENORES HIJOS. 
-ME AMENAZA QUE ME QUITARA A MI HIJO MENOR.",2
18976,"LA USUARIA MANIFIESTA QUE EL DIA DE SABADO APROX 7:00 PM ELLA LE COMENTO QUE QUERIA QUEDARSE HORAS EXTRAS PARA TRABAJAR Y DE AHI SE IBA A QUEDAR CON SU HIJO, TUVO UN INCOVENIENTE PUESTO LE ROBARON UNAS COSAS. EL LLEGO AL DOMICILIO Y EMPEZARON A DISCUTIR. EL DIA DOMINGO DEL DIA SIGUIENTE A LAS 12:00 PM ELLA DECIDIO TERMINAR LA RELACION, PUESTO QUE NO SE SENTIA YA COMODA CON EL, EL LA AGARRO Y LA GOLPEO CON LAS MANOS Y SUS PIES, EN EL ROSTRO, EN EL ABDOMEN, EN LAS PIERNAS Y EN LOS BRAZOS Y LE DIJO ""QUE AHORA NO SE IBA A IR"", DESPUES DE HABERLA GOLPEADO, LA DEJO ENCERRADA. EL LA LEVANTO DEL CABELLO, Y LE DIO CUATRO NALGADAS DE MANERA MUY FUERTE DICIENDOLE ""SU PAPA NO LA EDUCO"". TENIENDO UNA RELACION INESTABLE CON EL, PUESTO QUE EL ES VIOLENTO DE MANERA VERBAL Y EN ESTA OCASION DE MANERA FISICA. DESEA DENUNCIAR EL HECHO Y UNA MEDIDA DE PROTECCION.",2
18977,"LA USUARIA REFIERE QUE QUIEN ES EL PADRE DE SUS HIJOS Y CON QUIEN VIVE, PERO DESPUES DE TANTA VIOLENCIA PSCOLOGICA, ELLA YA NO QUIERE SEGUIR CON EL,, REFERE QUE EL LE DIJO AYER "" SI ME DEJAS ME VOYA QUITAR LA VIDA "" ASI NO QUIERO VIVIR "" SI YO ME VOY HACER COMO LE HACES CON LOS NIÑOS "" Y REFIERA QUE LA CHANTAJEA Y ELLA SE SIENTE CULPABLE, DESEA ASESORIA JURIDICA PARA TRAMITAR PENSION DE ALIMENTOS Y ASESORIA PSICOLOGICA PARA ELLA Y SUS HIJOS , TAMBIEN REFIERE QUE EN AGOSTO LA GOLPEO EN EL CARRO Y LA JALO DELCABELLO PORQUE ELLA LE DIJO QUE YA ERA TARDE QUE YA SE FUERAN A LA CASA Y CUANDO SE SUBIERON AL CARRO LA GOLPEO, TAMBIEN REFIERE QUE HACE DOS SEMANAS FUE LA ULITMA VEZ QUE LA FORZO A TENER RELACIONES SEXUALES YA QUE ELL ANO QUERIA PERO SI ELLA LE DICE QUE NO EL EMPIEZA GRITARLE "" ERES UNA PUTA "" SEGURO ESTAS CON ALGUIEN MAS "" Y ELLA YA NO QUIERE QUE LOS NIÑOS ESCUCHEN ESO "" ELLA NO DESEA LEVANATAR DENUNCIA POR VIOLENCIA FAMILIAR.",2
